"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","W","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau rRNase","tau mRNase","tau tRNAse","tau DNAp","tau tRNAc","tau r","v tC","v tW","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v rRNase","v mRNase","v tRNAse","v DNAp","v tRNAc","v r","p tC","p tW","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p rRNase","p mRNase","p tRNAse","p DNAp","p tRNAc","p r","f tC","f tW","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f rRNase","f mRNase","f tRNAse","f DNAp","f tRNAc","f r"
"1",-1,0.674586842006383,1,0.01,18.156822448729,2.96496388151788,3.07602032762831,13.7936765676228,15.0525055485566,13.2174192832741,18.7920570567573,54.0406842439176,17.2297176615264,4.07929626218376,3.35620781116902,10.1331943053358,166.10743512331,0.0250259516977189,0.0179582600686508,0.0152039833632381,0.0294157652437632,0.129458926179871,0.0285692241327142,0.157828869759319,0.113286824532623,0.0258351663002271,0.036169232820318,0.0258351663002271,0.0601775173222738,0.0105803925633866,0.0622570161092525,0.0131677851094715,0.00064732935429116,0.00412044307690746,602.939135153669,373.579608519682,1912.4795282673,19.4592548976945,154.821986108313,243.688715273143,70.4270801373426,178.883834697942,39.2154771160917,27.3306140772583,12.1836974660727,2.76034259212324,15.7076732513076,2.66809327967244,2.26405362845366,11212.5845036202,11205.3890093614,15.0891256730201,6.70883976614121,29.0773069303095,0.572408873889129,20.0430880706171,6.9619975252516,11.1154264585258,20.2651815931484,1.01313837283698,0.988527343682614,0.314767850187645,0.166110564152906,0.16619334925624,0.166107526293555,0.029812571655797,7.25823508666354,46.1711675676782,2.62879482237813,1.62879482084422,8.33834791721042,0.08484171210641,0.675018773442369,1.06247479327867,0.307059755829368,0.779927642847805,0.17097819197554,0.119160579550704,0.053120520710719,0.0120350030228407,0.0684849393697437,0.0116327990509974,0.00987119944461477,48.8865000960366,48.8551279774442
"2",4,0.668723027105364,0.892857142857143,0.01,17.412590284117,2.9190627213916,3.04155310984682,13.8566383210175,14.9917793961101,13.0483042714617,19.1701595718038,53.8806166127195,17.2018063907808,4.08442377632241,3.3480415292154,10.1051678285093,166.939856054459,0.0261322989500803,0.0177965927926375,0.0152873443812335,0.0295704081239725,0.130436686933098,0.0288469595934841,0.15861332479815,0.113340644543629,0.0259849372530043,0.036378912154206,0.0259849372530043,0.0602077525198582,0.0105813342955284,0.0622416288657049,0.0132386250278274,0.000650258870629414,0.00412998690903742,599.988152121241,372.622322993853,1906.74012262429,19.2916012229975,153.918051455708,241.06795758794,71.2195952163863,179.694502346789,38.8133338520692,27.2832601749686,12.1001163549801,2.78212480850787,15.7800161336452,2.68234189750027,2.2389124662914,11170.7658079163,11163.6525885271,15.6790697577386,6.63140774776826,29.1489929000728,0.570460521528962,20.0765606910808,6.95407763182304,11.2963767880494,20.3666907169317,1.00856204472593,0.992535325185527,0.314420764238208,0.16750548195,0.166973625898931,0.166953328875142,0.0296401226113601,7.26388955832132,46.1057390476589,2.63886686135105,1.63886686174001,8.38622113622157,0.0848482874033159,0.676962109858662,1.06026467749958,0.313237901500063,0.790332051947071,0.170708738362026,0.119997188095799,0.0532187109941406,0.0122363365599101,0.0694036398876203,0.0117974715318989,0.0098471809682806,49.1312430123904,49.0999576630761
"3",-1,0.66244959506736,0.79719387755102,0.01,16.6834483883903,2.86307839338953,3.09796024374788,13.9499726239282,14.9108368529688,12.8538793153608,19.5726584244338,53.7088809362668,17.0866649114461,4.05373080501633,3.33604787600862,10.0899234526926,167.792920810882,0.027330741129631,0.0176463573932696,0.0153679516305664,0.0293192441979741,0.131404172070882,0.0291837604153574,0.159473886794375,0.113413063396249,0.0258477325192518,0.0361868255269525,0.0258477325192518,0.0602403920992629,0.0105852517183328,0.0623343168071563,0.0131606715738644,0.000655349987497046,0.00414334463501563,596.722258051247,371.489393718119,1900.02220432812,19.1188315512864,152.910665031903,238.259334591882,72.0327758203216,180.497175221026,38.3657781239079,27.2195499410725,11.9944774758837,2.78635169615694,15.9004956894334,2.69537802646448,2.20996356458724,11122.4711032712,11115.4352446338,16.3088615610875,6.55543460935899,29.1994493331167,0.560549691032098,20.0930993393252,6.95330333745196,11.4873467366546,20.4707375761861,0.991668370839734,0.98498910463976,0.310030045504832,0.16785091870294,0.168310749318917,0.168014547816685,0.0290846046637392,7.28911129846504,46.0550789867173,2.64935698945993,1.64935698053483,8.43581253966475,0.0848847337555783,0.678900332104668,1.05783557574429,0.319814680137807,0.801380284206743,0.170338278918222,0.120850703846446,0.0532536742293314,0.0123709820468486,0.0705958070480755,0.0119670726494622,0.00981190551767241,49.3820972151284,49.3508590620241
"4",4,0.655789812190521,0.711780247813411,0.01,15.9331631483431,2.81973079864471,3.01754560471434,13.9711850152652,14.8547873853646,12.6843841010497,19.9898097220689,53.5312978506729,17.1008586367535,4.07303419981986,3.31706311508289,10.0455041326657,168.661636142672,0.0286073401779661,0.0174797749243296,0.0154791098457503,0.0296803572366847,0.132596268118831,0.0294897325875289,0.16039832141663,0.113463673010699,0.0261994706404437,0.0366792588966212,0.0261994706404437,0.0602743632619228,0.010584765958974,0.0622758605862459,0.0133267905101015,0.000657759055515886,0.00415260297115945,593.122325071782,370.153789023328,1892.36039445354,18.9037790268181,151.80870229678,235.231282947793,72.8284086853322,181.350817751168,37.9043777797354,27.1540304972979,11.8977806831593,2.7990980159278,15.9394616236047,2.7083317055717,2.17529619726431,11067.5927313628,11060.6582689749,16.9676521204747,6.47020491951558,29.2920544134937,0.561070914639308,20.1292673925157,6.93690763035175,11.6815545045716,20.5767298855414,0.993074632784465,0.995989714697138,0.311715555694871,0.168713850617759,0.168715470797903,0.168663687717493,0.0289897167183619,7.27980934181567,45.9305223907244,2.6601166932659,1.6601166936979,8.48711852879905,0.084782271766558,0.680852576429028,1.05499765579056,0.326630877811583,0.813347124606919,0.169998773975551,0.121784135855233,0.0533608054700323,0.0125537802971012,0.0714874928059577,0.0121466990473182,0.00975606798553791,49.6374642033637,49.606363571374
"5",-1,0.648661031554662,0.635518078404831,0.01,15.1988439991482,2.76823278696002,2.98504238770129,14.0320822570442,14.7783395318714,12.4939941381615,20.4325857044475,53.3254411884146,17.0572743524241,4.07002169079234,3.30450764848894,10.0092962693356,169.544334080481,0.0299866322048957,0.0173231641781188,0.0155876274297613,0.0298322352873046,0.133809469643352,0.0298520417208473,0.161416715337929,0.113533320138482,0.0263678369218967,0.0369149716906554,0.0263678369218967,0.0603140262460593,0.0105862601370763,0.0622849468132112,0.0134037610130603,0.000661765107827698,0.00416542887563196,589.133421785099,368.588673628281,1883.4652037709,18.6881979171228,150.584226020648,231.996617143531,73.6323451131995,182.188015733902,37.4034567714561,27.1833429485115,11.7885882825874,2.81332108207167,16.1189537715572,2.7242269545993,2.14350534004911,11004.5146222505,10997.6802638893,17.6661272386814,6.38512210745775,29.3587538733001,0.557510717359324,20.1495954204776,6.92557269406412,11.8854912908015,20.6844103157119,0.986248248464968,1.00347233540168,0.310839573374646,0.169682721582662,0.170639437763211,0.169678330974334,0.0287310333082369,7.28240380558511,45.8100549361722,2.67126476526354,1.67126477692452,8.54005909253672,0.0847365346732809,0.682783088344577,1.0519253637963,0.333865779484436,0.82608185020061,0.16959576978319,0.12325545205093,0.0534521372358351,0.0127562368760882,0.0730869980732123,0.0123522638630012,0.00971914014261453,49.8969691452477,49.8659806119061
"6",4,0.641131271916681,0.567426855718599,0.01,14.4774814622463,2.71465204153256,2.98437121454899,14.093892466484,14.69586789147,12.2942666056087,20.8989365667653,53.0949601008616,16.9851527046415,4.05113807606355,3.28469717026008,9.9812129614007,170.443368488292,0.0314770013922025,0.0171711651566857,0.0157044308483585,0.0298354088498478,0.135098631136968,0.0302516986950893,0.162521984536984,0.113609267685108,0.0264573088678298,0.0370402324149617,0.0264573088678298,0.0603587986308907,0.0105887494904457,0.0623422107716912,0.0134354528990074,0.000666699454627807,0.0041802168091346,584.805652014873,366.821021005634,1873.51629895885,18.4580156764715,149.252923497221,228.554136760983,74.4386765708683,183.031748969979,36.8661322733153,26.9916043555776,11.6633875375015,2.82529297148451,16.1018917983517,2.73416918214661,2.10592207462997,10934.3934341938,10927.6573628662,18.40792832264,6.29874433463181,29.4225071602719,0.550702444264427,20.1638656576652,6.9141508808095,12.0979214426042,20.7941029636038,0.975378648317372,0.999775298583287,0.308581846524874,0.170531289539104,0.170498898575008,0.170454151438846,0.0282940168426709,7.28995413926288,45.6799769927168,2.68278385241,1.68278385902713,8.59471733345342,0.0846757657586882,0.684694704477901,1.04848738275922,0.341485891613812,0.839654368803077,0.169122620519998,0.123823427605897,0.0535055494799035,0.0129609731645229,0.0738670961216571,0.0125429446626371,0.00966087403017669,50.1613040846722,50.1304024965564
"7",-1,0.6331195983626,0.506631121177321,0.01,13.7601598570214,2.6633972414449,2.94158746509397,14.1607452376794,14.6088186701427,12.0932391109049,21.3892062994034,52.8499086989998,16.9271232385188,4.05530114863609,3.27106862388199,9.93306952701317,171.346373666533,0.0330751347966168,0.0170188907600169,0.0158320844374603,0.0300409132057644,0.136533293885979,0.0306720561427266,0.163736051172879,0.113690360905688,0.0266725951454339,0.0373416332036075,0.0266725951454339,0.0604068297096303,0.0105907678380485,0.0623295405612026,0.0135351707792684,0.000670776019746457,0.00419610702849408,580.041546296904,364.78088362269,1862.18675155744,18.2145747463875,147.792818892933,224.895955142678,75.2329205642948,183.870107504388,36.2999245586279,26.9000918923633,11.5391607706945,2.83961158961702,16.183198426158,2.74904726246126,2.07097765336867,10854.8945392322,10848.2747276644,19.1849523314081,6.208166009717,29.4822978889774,0.547182459036135,20.1786403761461,6.89802136240833,12.3183413314005,20.9042588819414,0.968213191562076,1.00449336458797,0.307779363554808,0.171531933735488,0.171392497408511,0.171346852850242,0.0280310362183935,7.28120295379374,45.5205218317872,2.69460075528259,1.69460075885532,8.65084554590757,0.0846163644347711,0.686576063312528,1.04476104247413,0.349496834957571,0.854174211689321,0.168632410483079,0.124965200153491,0.0536055245120751,0.0131915025448446,0.075179543569612,0.0127707831913542,0.00962079007024116,50.4267447920981,50.3959922548628
"8",4,0.624633830502325,0.452349215336893,0.01,13.0573828089291,2.60762324754218,2.92362993893791,14.2234148599295,14.5152788230416,11.8869754943146,21.9035901267822,52.5796757684169,16.8519168868218,4.0524875346955,3.25137561394823,9.88337715329138,172.263271641491,0.0348016961948814,0.0168704114591795,0.0159714568506395,0.0301290927262675,0.138044306919291,0.0311451345411433,0.165059464459665,0.113778584789051,0.0268279955242093,0.037559193733893,0.0268279955242093,0.0604603155489667,0.01059340430333,0.0623381008755544,0.0136000011966233,0.000675660790136649,0.0042140539246401,574.859921585498,362.484419278332,1849.54713157217,17.9511603188275,146.203974934759,221.010262834636,76.0095744591383,184.710692121112,35.6942802862663,26.7919824629131,11.4034205597288,2.85123600446974,16.2657050665908,2.7635921417792,2.03091920414233,10766.6451343756,10760.1467220287,20.0061003456318,6.11526130076719,29.5399622051289,0.540852173790046,20.1826263887143,6.88339437095818,12.5460996540324,21.0161211449463,0.957605991759822,1.00628525983962,0.30593091573708,0.172386628534815,0.17230919004912,0.172277085713121,0.0276205036065811,7.27459995861313,45.3438385236684,2.70680900183035,1.70680900212993,8.70885347380136,0.0845255696557985,0.688422032214897,1.0406579872323,0.357901799457226,0.86973633992221,0.168071551981297,0.126153827366287,0.0536946137027582,0.0134254467800703,0.0765893659344579,0.0130127632939236,0.00956286945278891,50.6962668207273,50.6656681298502
"9",4,0.615660837143444,0.403883227979369,0.01,12.368082320856,2.55192734703928,2.88926121268407,14.288995287375,14.4157793675294,11.6757729881702,22.4430839038587,52.2871199667988,16.778802226092,4.04511047197417,3.23278595815656,9.83381829937258,173.18946215914,0.0366638485876967,0.0167261948362352,0.0161226771530905,0.0303011423708958,0.139685989437557,0.0316556764690078,0.166506907702684,0.113873686250394,0.0270431364469787,0.0378603910257702,0.0270431364469787,0.0605188428880619,0.0105959900990101,0.062360601854119,0.0136956439521446,0.000680955783823015,0.00423320255616793,569.236795913962,359.91211035613,1835.50213264162,17.6724055940524,144.482659034993,216.897237190405,76.7629323573898,185.548971044407,35.0549522537175,26.6764279346635,11.2584415842037,2.86382020313848,16.3463765098834,2.7774581182512,1.99029970930424,10668.9698697387,10662.5969257319,20.8704116959351,6.01996008173723,29.5932082983899,0.535494077941596,20.182203183872,6.86602876752111,12.7815584930193,21.1291453127941,0.947995856939606,1.00997999277714,0.30446357194196,0.173315084933395,0.173206043653416,0.173203959878754,0.0272584361766878,7.26509674023207,45.1369325613965,2.71939641004825,1.71939640560988,8.76868457199308,0.0844258078085425,0.690232302469376,1.03617610878079,0.366717057252593,0.886417057660784,0.167466881968011,0.127440430553965,0.0537845863910896,0.0136812350068381,0.0780910122419297,0.013268660230765,0.00950819399457812,50.9685223635222,50.9380771056294
"10",4,0.606188768335496,0.36061002498158,0.01,11.6938360063754,2.49583026294819,2.8529620039391,14.3514749062259,14.3105754887422,11.4600994369822,23.0082812768002,51.9709068453155,16.7013700682322,4.03678169019486,3.2120371132195,9.78175253302027,174.124091795439,0.0386737734167848,0.0165868284725205,0.0162883193875402,0.0304876963731699,0.14146547002677,0.0322113111665929,0.168090903506797,0.11397567834762,0.0272809987657855,0.0381933982720996,0.0272809987657855,0.0605828440061091,0.0105987532734827,0.0623861045350675,0.0138009140932785,0.000686577870898413,0.00425399532961688,563.154982734371,357.050801847386,1819.98892705046,17.3746130268954,142.624296663553,212.556089378463,77.485342715001,186.383123921856,34.378331668889,26.5532308368365,11.1053011045602,2.87415165904839,16.4290478856595,2.79107758485271,1.94710082151043,10561.4485464279,10555.2068743014,21.7793282008024,5.92234040621849,29.6445609255845,0.52971192656531,20.176413164747,6.84671033532381,13.0245812654983,21.2431429815421,0.937875223828725,1.01415812076229,0.302963705727182,0.174124281610028,0.174127425058337,0.174124457974105,0.0268717711686174,7.25125685660959,44.9018007464181,2.73238019414466,1.73238019582868,8.83043185321667,0.0843001482204934,0.692000986149706,1.03130411089073,0.375952308444448,0.904315103196204,0.166800748354766,0.128834023054974,0.0538819787064295,0.0139451399861911,0.0797123463837025,0.0135420716267902,0.00944716798005735,51.2432522386988,51.2129681751291
