"","convergence","mu","x_C","x_W","x_CO2","C","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"11",4,0.79211052978963,0.0725381502864057,0.001,0.001,20.8774736128095,22.9517297318555,9.87815990205417,2.18535005870421,15.7673846009239,45.0039772505919,8.07242545299109,129.263501703722,0.0767285457577419,0.00593828575827129,0.0190886045636496,0.0780518731314647,0.160923886860517,0.0111340747802883,0.350183012032691,0.161622928630473,0.131543627182536,224.106273116798,572.754917939093,9.17861820162817e-18,14.2205501624106,152.615048664804,191.87880868454,35.6481242626068,6.39425320225606,511.954904084989,17.1953484314392,3.40118237217756,1.75207013291597e-19,1.1099405771361,24.5594068245473,2.13639300464629,12.4833675275953,1.0334579289534,67.3444050372267,1.11387000765093,2.84674996355158,4.56202648158099e-20,0.0706800577150708,0.758538897906339,0.953690617960125,0.177181012797606,0.031781202570831,2.54455712015201
"12",4,0.774309023070961,0.055798577143389,0.001,0.001,20.393924447194,22.7033309815899,9.65643194969446,2.15699094011216,15.601500374336,44.6576169596248,7.92171608463885,130.908489765573,0.0900696901302258,0.0059943577522238,0.0193747643483203,0.0785684264979385,0.161775658453672,0.0112246010452894,0.354722561595544,0.16371810535179,0.132396369276737,219.218015142855,563.588052980697,2.99152811884134e-16,13.7505600609044,149.913156081612,185.449923513323,34.5787957606842,6.13385624254222,506.818124110378,19.7448986948801,3.37834841444556,5.7960152343925e-18,1.08035986745066,24.2522995359709,2.0816014053165,12.2658790091191,1.00422332252926,67.1008795158608,1.11462352371997,2.86558794508955,1.5210554711744e-18,0.0699153201356222,0.76223995630459,0.942928194497691,0.175817389604822,0.0311878586009403,2.57693877491285
"13",4,0.752609007536062,0.0429219824179915,0.001,0.001,19.8216709719005,22.3996383310586,9.39097160540938,2.12243552657939,15.3983473960477,44.2217691999142,7.73922377332577,132.905944899696,0.107413177814455,0.00606481540163209,0.019735357449071,0.0792189454112142,0.162837375116518,0.0113381841184182,0.360489225214438,0.166379642406664,0.133482859451889,213.24848125472,552.144801454135,3.06462734873426e-16,13.1862990466531,146.564550969397,177.725569516701,33.2817018290363,5.82460952314221,500.131056433015,22.9056970356757,3.34865629579013,6.04815161754692e-18,1.04460470435276,23.8661867649877,2.01508522973109,11.9976949061672,0.969096449618848,66.7589235133729,1.11553401755094,2.88835027106373,1.6031514215318e-18,0.0689794603253032,0.766700618036981,0.929708466939464,0.174101453542969,0.0304693849343534,2.61625875786804
"14",4,0.726549579865966,0.0330169095523012,0.001,0.001,19.1570718273002,22.0333639533532,9.07868823261449,2.08092863952135,15.1528791678669,43.678664850837,7.5216968981095,135.296708004194,0.129959711803953,0.00615276053144423,0.0201870209718631,0.0800329047637711,0.164150033301603,0.0114797090513905,0.367781984459597,0.169745531289045,0.134859994123089,206.064637129156,538.026067493995,1.41110630885555e-17,12.5212158219487,142.466564811424,168.613575631052,31.734715596482,5.4648857212006,491.498831788476,26.7801008542912,3.3103455529652,2.84860326503954e-19,1.00210927340465,23.3858913581602,1.93563479035911,11.6714566783351,0.927639930179109,66.2835295664992,1.11661766989577,2.91544159249305,7.64646598524287e-20,0.0678496370369616,0.771994097842605,0.9136788366843,0.17196324744424,0.0296129799138169,2.6633210237046
"15",4,0.69579493044933,0.0253976227325394,0.001,0.001,18.4010394123561,21.5984335078478,8.71849720112174,2.03187480311047,14.8608084534809,43.0100178135222,7.26701679364842,138.112313148023,0.1592702059903,0.0062617390987234,0.0207490913727499,0.0810441480384012,0.165758567121833,0.0116547143591919,0.376960368843661,0.173981708697074,0.136594866385429,197.566102775432,520.85474132224,9.59216293759915e-17,11.7538433716225,137.527245522929,158.091722523936,29.9261523531842,5.05635344451071,480.489236605123,31.4663938857437,3.26145649849293,1.9902866525455e-18,0.952580222229958,22.7963191580932,1.8425138685691,11.2809734291279,0.879713012052311,65.6323630737136,1.11788584283473,2.94714595934157,5.42752172537135e-19,0.0665066269944541,0.77816871727682,0.894528443878586,0.169330778793395,0.0286103023371985,2.71874632181147
"16",4,0.660212195699809,0.0195366328711841,0.001,0.001,17.5594040107318,21.0907144614035,8.31190128890911,1.97496303973871,14.5192064464848,42.1986468949564,6.97472353618305,141.370440375189,0.197373848432551,0.00639575629302599,0.0214438587304582,0.0822909816028718,0.167712155807886,0.011869464723426,0.388454438915387,0.179286664114794,0.13876520399301,187.707043715933,500.328649319922,7.61317149289004e-17,10.8896518527444,131.679900408312,146.233920106101,27.8600613220801,4.60479754022255,466.672444235761,37.0484615961108,3.19998010746908,1.63255773984286e-18,0.896120140275867,22.0843199740458,1.73571835606766,10.8223644890169,0.825578789910509,64.7578969222921,1.11934331708993,2.98358292197292,4.53992160535138e-19,0.0649376751426121,0.785239667085544,0.872028869893347,0.166136405098253,0.0274595414810356,2.78288268455096
"17",4,0.619944824783788,0.0150281791316801,0.001,0.001,16.6436019158718,20.5090365486197,7.86333789857227,1.9101910482356,14.1270564177747,41.2303932109214,6.64643141837423,145.069951576661,0.246908583607477,0.00655930432692623,0.0222968952883131,0.0838161015334374,0.170062361127778,0.0121308481601984,0.402776612242321,0.185896897957994,0.141459423563696,176.517196799864,476.280282076627,4.25674746024056e-18,9.94220857033003,124.898853712249,133.227646293679,25.5605688949113,4.12042076110147,449.676828557929,43.5836110442169,3.12406731505486,9.49122523897764e-20,0.833317162997393,21.240593964458,1.61616434792924,10.2951993464788,0.765973437770481,63.6110249577555,1.12098620057458,3.02465501091664,2.70328061444959e-20,0.0631387695512218,0.793179894181969,0.846072539887292,0.162324382720163,0.026167052828245,2.85570770820199
"18",4,0.57546331664364,0.0115601377936001,0.001,0.001,15.6691853684959,19.8554639374666,7.38006077709665,1.83798427769007,13.6856639005931,40.0964152252824,6.28600693623974,149.189219638763,0.311303739334881,0.00675739639057438,0.0233374965552051,0.0856667198039407,0.172864645312572,0.0124465674921053,0.420538101395423,0.194094508336349,0.144776740427917,164.117340440675,448.741449443157,1.27707989850129e-17,8.93329006708385,117.214827676721,119.376128173469,23.0740160910615,3.61736639997344,429.264615703994,51.0903417688779,3.03232385076831,2.98038477319956e-19,0.765285657104199,20.2622996117106,1.48582303625728,9.70350291850246,0.702110952875275,62.1475318426668,1.1228018240085,3.07004559414687,8.73708796152574e-20,0.0611167251113512,0.801920272183781,0.816706717866259,0.157859902461742,0.0247480588040934,2.93679566218037
"19",4,0.527575276193001,0.00889241368738467,0.001,0.001,14.6549329476027,19.1358080388201,6.87163811871132,1.75915920876255,13.1987664777919,38.795032663681,5.89943875531797,153.685223627114,0.395017441780508,0.00699562904180591,0.0245992714586529,0.0878946017019346,0.176177306827779,0.0128251185046508,0.442469493739733,0.204216689418338,0.148827086817997,150.723626496211,417.987660719009,4.9802514825704e-17,7.89143177535835,108.724321641572,105.079150469804,20.467300072458,3.11239803072057,405.40262150929,59.5384613544141,2.92408661844242,1.22510558152108e-18,0.693614252753112,19.1547581734894,1.34765255714327,9.05615590127969,0.635603621985911,60.3348911476065,1.12476859908558,3.11921499310395,3.71649131152336e-19,0.0588894712069073,0.811350587708925,0.784148654159375,0.15273634906961,0.0232261368319605,3.0252996776991
"20",4,0.477383444555287,0.00684031822106513,0.001,0.001,13.6206651419479,18.3589061106621,6.34905779081351,1.67488942733679,12.6724173288736,37.3330566676633,5.49437473187727,158.496632470208,0.503845254959822,0.00728032056890711,0.0261212004803265,0.0905563745028578,0.180063390237104,0.0132760822667398,0.469448952345076,0.216668747236189,0.153731895459912,136.637607452415,384.555317330093,5.49964034390323e-17,6.84916671937107,99.5905104565152,90.7940374856231,17.8221831877868,2.6229235351811,378.318341795206,68.8442101639622,2.79968598664088,1.43657207992788e-18,0.620235706471876,17.9326049482439,1.20538911098859,8.36660522600855,0.568305556464006,58.1595957714277,1.12685796410045,3.1714491350524,4.53558404363436e-19,0.0564854596701197,0.821328490370677,0.748783487511958,0.146980538061666,0.021631396582194,3.12001245020094
"21",4,0.426192892011667,0.00526178324697318,0.001,0.001,12.5857307514498,17.5362647340874,5.823680035212,1.5866061329233,12.1144612164656,35.7258814469958,5.07942343361993,163.547951967926,0.645321412092929,0.00761864971841098,0.0279487349900212,0.0937139400956726,0.184591295476713,0.0138103047664772,0.502538460249092,0.231940827807273,0.159625133077529,122.221557333682,349.214072065373,8.09896944384868e-19,5.83929751728272,90.0329257389626,76.9827528446939,15.2261167335611,2.16481416292631,348.514873158979,78.8721879667686,2.66053969180601,2.26355950678406e-20,0.547223577735442,16.6192943977138,1.06315527854761,7.65170925885674,0.502108788998037,55.6317330075002,1.12903627117273,3.22590680700709,7.48152000408592e-21,0.0539412100369645,0.831689932419773,0.711137397628563,0.140653076562976,0.0199977300536218,3.21944787338438
"22",4,0.375382699981552,0.00404752557459475,0.001,0.001,11.567580546416,16.6809826702556,5.30622511401151,1.49585993160152,11.5338893672845,33.9965097671914,4.66334525677705,168.755608759606,0.82924041636597,0.00801889616238685,0.0301355051015372,0.0974350871335557,0.189836375851506,0.0144402386437598,0.543031077573829,0.250629728110998,0.166655511976312,107.863195832813,312.89973767572,1.54048697033537e-17,4.89114247189856,80.3073125371668,64.0576297655652,12.7617016263575,1.75053913343513,316.739680266057,89.4445214229657,2.50911050565969,4.64233529533932e-19,0.476568892932071,15.24524916643,0.925007460768369,6.93000058583661,0.438737147060509,52.7864135779531,1.13126750734958,3.2816875446506,1.61566032007524e-19,0.0512982255861653,0.842261835229507,0.671835417002994,0.133844526642486,0.0183596269951852,3.32196080235445
"23",4,0.329405121538712,0.00311348121122673,0.001,0.001,12.2956770136593,15.6446574162749,4.82359928887547,3.10782718103386,10.9222211451917,31.9786330073131,4.24588881079579,170.981496320285,1.06833512192092,0.00622394853406001,0.0205541161406909,0.101625348860055,0.185997047919104,0.0144480492390744,0.592096047070966,0.273275098648138,0.175992720249387,88.8026579183657,8.35830816474795e-19,270.197736163716,4.62156977409432,70.5471264020318,54.3204523840607,10.5339254924158,1.39861751976004,281.610902881271,94.8709983741192,5.20216798492048e-21,5.55367565006079,0.46966864057342,13.1215572499538,0.784824570733705,6.2370956441995,0.38220734068344,49.5614688499607,1.06135800750459,9.98974299620766e-21,3.22936877802237,0.0552364107331714,0.843170230130569,0.649231098038686,0.125900129950052,0.0167160976802984,3.36577748661977
"24",4,0.284229873638214,0.00239498554709749,0.001,0.001,11.247887551344,14.7747962809018,4.35589848861084,2.92730923618573,10.3504399394282,30.1673332333663,3.86039520657849,176.315939958231,1.37915823914236,0.00651037916897255,0.0220189527596296,0.106571946962117,0.191679187231951,0.0151967551325607,0.65099367517806,0.300458619312951,0.185618731266254,76.7009016151164,6.48912357702394e-20,237.18493373445,3.77393297038468,61.6555490157143,43.9631928205521,8.57445731292161,1.09723964175937,250.571286673655,105.782680412135,4.22466549607453e-22,5.22256385119473,0.402195384358423,11.8180855236719,0.668097876139482,5.58191747879623,0.329675107818458,46.5107243241166,1.06242193945873,8.98840445277165e-22,3.2853652565002,0.0522746030535985,0.854021355477235,0.608955821870075,0.11876902847782,0.0151984063251122,3.47078621965022
