"","convergence","mu","x_C","C","AA","NT","RNA","p","tau Cin","tau EAA","tau ENT","tau RNAp","tau r","v Cin","v EAA","v ENT","v RNAp","v r","p Cin","p EAA","p ENT","p RNAp","p r","f Cin","f EAA","f ENT","f RNAp","f r"
"1",4,1.68871637401839,10,52.9233677481483,100.743354002417,3.96243036890936,3.45917040047892,178.911677530713,0.0666786666666667,0.0724998214056432,0.0273504350065304,0.274178202059119,0.34468079983465,574.163567242437,476.470472022277,12.5329787404379,5.84155769580851,302.131079349214,38.2844611123027,34.5440241266776,0.342782420478574,1.60162778626139,104.138782084993,1.00000000013269,0.829851455699055,0.0218282375565792,0.0101740305896439,0.526210816266804
"2",4,1.68869036090723,7.14285714285714,52.9223785949316,100.742363031043,3.96235380109418,3.45915353963841,178.913750854875,0.0666834666666667,0.0725004288481608,0.0273507725806177,0.274183220174214,0.344682213345748,574.154722397789,476.464907166281,12.5326279094418,5.84143923928552,302.129926502385,38.2866272925222,34.5439101006545,0.342777055788646,1.60162462107931,104.13881178483,0.999999999458909,0.829854546730286,0.0218279627664155,0.0101739809989365,0.526216914279044
"3",4,1.68865394553237,5.10204081632653,52.921010028001,100.740991020437,3.96224665398359,3.45912955888736,178.916622894847,0.0666901866666667,0.0725012693274359,0.0273512397616206,0.274190242726208,0.344684172195593,574.142341735322,476.457091154519,12.532136222889,5.84127277772279,302.128261172711,38.2896599435657,34.5437438887605,0.342769462557528,1.6016200007538,104.13882959921,1.00000000044295,0.82985882895432,0.0218275770962341,0.0101739104673158,0.526225361455434
"4",4,1.6886029667198,3.64431486880466,52.9190878288033,100.73905837513,3.96209615355904,3.45909637354517,178.920661364989,0.0666995946666667,0.0725024498828157,0.0273518965875944,0.274200107348582,0.344686929901792,574.125008837505,476.446159030994,12.5314477176114,5.84104039853808,302.125959588389,38.293905377458,34.5435137670047,0.342758862064954,1.60161390430654,104.138869454155,1.0000000002661,0.829864840973377,0.021827036843979,0.0101738128633681,0.52623723930879
"5",4,1.68853160369687,2.60308204914619,52.9164017672098,100.736352605133,3.96188625212254,3.45904952199091,178.926309987918,0.0667127658666667,0.0725040997225517,0.027352815068133,0.274213866690256,0.344690792057213,574.100745474454,476.430847050528,12.5304845833397,5.84071443663421,302.122729147463,38.2998486167161,34.5431896454513,0.342744027522183,1.60160488990306,104.138922808326,1.00000000037889,0.829873242608845,0.0218262816881239,0.0101736750646792,0.526253852905642
"6",4,1.68843170922236,1.85934432081871,52.9126301001083,100.732568888966,3.96159228788017,3.4589838807268,178.934224936845,0.0667312055466667,0.0725064166484606,0.027354103210449,0.274233138920884,0.344696193544589,574.066781285828,476.409432364614,12.5291361035203,5.84025806590816,302.118219248495,38.3081683794979,34.5427407982853,0.342723282113457,1.60159230152201,104.139000175426,1.00000000026168,0.829885037803778,0.0218252240248695,0.0101734820021377,0.52627713216719
"7",4,1.68829188496219,1.32810308629908,52.9073644311062,100.727267538861,3.96118045581883,3.45889246542609,178.945295571342,0.0667570210986667,0.0725096518886272,0.0273559039701077,0.274260143350368,0.344703760675641,574.019241658693,476.379434092369,12.52724889851,5.83962008033573,302.111890365257,38.31981462645,34.5421069329389,0.342694217877277,1.60157504034456,104.139104753731,1.00000000134412,0.829901508799821,0.0218237438855694,0.0101732131336061,0.526309692856888
"8",4,1.68809618283235,0.948645061642197,52.8999863393979,100.719851134219,3.96060459413051,3.45876437750279,178.960793607445,0.0667931628714667,0.0725141860900446,0.0273584264582578,0.274297912858548,0.344714348724698,573.952702242576,476.3374566666,12.5246084397835,5.83872694297896,302.103032565376,38.3361163214068,34.5412229743804,0.342653578918292,1.6015506142101,104.13925011853,1.00000000013865,0.829924582411538,0.0218216734455353,0.01017283640442,0.526355275316016
"9",4,1.68782230573562,0.677603615458713,52.8896618629232,100.709471203676,3.95979881672407,3.45858570344349,178.982482602188,0.0668437613533867,0.0725205331139724,0.02736195765693,0.274350780475587,0.34472916859836,573.859584259656,476.278704792524,12.5209148654072,5.83747809657024,302.09062647191,38.3589331006061,34.5399855823861,0.342596742373298,1.60151667180319,104.139450505019,1.00000000053941,0.829956871181104,0.0218187780000478,0.0101723108924809,0.526419066477024
"10",4,1.6874390822385,0.484002582470509,52.8752274338845,100.694944581191,3.95867086974772,3.45833444761512,179.012822747467,0.0669145992280747,0.0725294109070396,0.0273668984507116,0.274424822012585,0.344749917366374,573.729288086548,476.196466865165,12.5157446454335,5.83572870635744,302.073233325908,38.3908653777199,34.538249217744,0.342517112746616,1.60146881155587,104.1397222277,1.00000000021867,0.830002018125073,0.0218147215212104,0.0101715719047503,0.526508302198431
"11",4,1.68690297081249,0.345716130336078,52.8550382529495,100.674622363689,3.9570937679926,3.45798343818781,179.055262245618,0.0670137722526379,0.0725418362535008,0.0273738139930349,0.274528418072043,0.344778952786981,573.547010182318,476.081392354025,12.5085157676545,5.83328253489941,302.048853821742,38.4355487165392,34.5358184074843,0.342405783952719,1.60140182647321,104.140087511168,1.00000000018494,0.830065162907458,0.021809050605968,0.0101705395240818,0.526633124251816
"12",4,1.68615320006314,0.246940093097198,52.8268190124355,100.646200957481,3.95488884671481,3.45749216748048,179.114599169933,0.0671526144870263,0.0725592195811584,0.0273834906992924,0.274673392606537,0.344819580586566,573.292088271839,475.920390722671,12.4984099669176,5.82986148239047,302.01465456841,38.4980625921811,34.532412133597,0.342250093085032,1.60130783179436,104.140566519276,1.00000000043672,0.830153425569077,0.0218011206295412,0.0101690946102367,0.526807644617451
"13",4,1.6851050556747,0.176385780783713,52.7874049134693,100.60645872958,3.95180878791219,3.45680539570631,179.197522193149,0.0673469936151702,0.0725835301587467,0.0273970284691984,0.274876178649683,0.344876429119641,572.935718953421,475.69518042588,12.484293216104,5.8250802487883,301.966650612056,38.585498206259,34.5276354748123,0.342032536659422,1.60117579911467,104.141180176304,1.00000000004193,0.830276704190786,0.0217900417160802,0.0101670746932539,0.527051535862204
"14",4,1.68364065277617,0.125989843416938,52.7324003687217,100.550925406831,3.94750925896483,3.45584422533883,179.313320805947,0.0676191243945716,0.0726175176546718,0.0274159625540638,0.27515978180293,0.344955945022986,572.437822045315,475.380276293886,12.4645868927912,5.81839982744221,301.899196493186,38.7077442970398,34.520935606454,0.341728647504637,1.60098962696121,104.141922627987,1.00000000017717,0.8304487545557,0.0217745690710367,0.0101642477215848,0.52739212001749
"15",4,1.68159633932836,0.0899927452978129,52.6557305369272,100.473382337158,3.94151330537732,3.45450099656569,179.474872960392,0.0680001074857336,0.0726650106733164,0.0274424349853423,0.275556316656847,0.345067125512426,571.74275559168,474.940180396295,12.4371105755134,5.80907623003103,301.804289371618,38.8785688344238,34.5115332776836,0.341304598374039,1.6007276491262,104.142738600785,1.00000000038485,0.830688584917138,0.0217529832405643,0.0101602970487226,0.527867273412919
"16",4,1.67874569462796,0.0642805323555806,52.5490532698859,100.365206095814,3.93316507889164,3.45262479750872,179.699951429654,0.0685334838133604,0.0727313223164322,0.0274794274006937,0.276110429618711,0.345222520207927,570.773537291849,474.325541146209,12.3988629561803,5.79607901398351,301.670519787385,39.1170989790854,34.4983238160211,0.340713654455508,1.60035786665498,104.143457113437,1.00000000195934,0.831022307597002,0.0217229114007333,0.0101547788162021,0.528529268910746
"17",4,1.67477692073467,0.0459146659682719,52.4010021255145,100.214535371961,3.92157126157643,3.45000605684807,180.012885254665,0.0692802106720379,0.0728237997410839,0.0275310749291202,0.276883881722371,0.345439530909425,569.424153158613,473.467927819865,12.3457475620558,5.77799052040398,301.481425659372,39.4498252925755,34.4797335593798,0.339891701186961,1.59983244384452,104.143602257678,1.00000000019111,0.831485502123522,0.0216811097596281,0.0101470766377884,0.52944966251372
"18",4,1.66926347933851,0.0327961899773371,52.1961764165907,100.005071544801,3.90551193314707,3.4463549956107,180.446887196226,0.0703256282741864,0.0729526053071829,0.0276031218836246,0.277962824860999,0.345742333858702,567.549586448458,472.273004666795,12.2722029688802,5.75287453100878,301.213398756977,39.9132812437425,34.4535461066941,0.338751114330581,1.59908525571009,104.142223475749,1.00000000611993,0.832126423547245,0.0216231380253147,0.0101363382223844,0.53072613881243
"19",4,1.66162716832049,0.0234258499838122,51.9141559464905,99.714681628155,3.88336685127809,3.44127472378709,181.046521026011,0.0717892129171943,0.0731316183156836,0.0277034712073326,0.279465275317274,0.34616427518274,564.953237511617,470.611159846062,12.1708234390879,5.71811557469922,300.831818066726,40.5575482559797,34.4165557169634,0.337174056714301,1.59801474337931,104.137228252974,1.00000000050031,0.833009050721363,0.0215430634556313,0.0101213962464326,0.532489767723561
"20",4,1.65109423064657,0.0167327499884373,51.5282144562465,99.313620160457,3.85299672530317,3.43422031568608,181.870950594292,0.0738382314174053,0.0733797710273948,0.0278429896068896,0.281553844147581,0.346751177689711,561.372042128758,468.306240825709,12.0318820135987,5.67022134999853,300.286077248442,41.4507187579646,34.3642047224905,0.335003565855949,1.59647261825977,104.124550929721,1.00000000660689,0.834217254824288,0.0214329912965853,0.010100647987312,0.534914560571446
"21",4,1.30316036679475,0.00119519642774552,40.3522393847026,85.7493514917199,2.94732003568216,3.17400524324463,207.777084091482,0.167068573177008,0.0826246480053359,0.0333663806961187,0.363618567850627,0.369899866687051,443.074525023521,385.193178307673,7.97706849557527,4.13623783699514,270.7668611162,74.0238287067603,31.826450771728,0.266165904262379,1.50401287857775,100.156625830154,1.00000000070712,0.869364309671382,0.018003897878788,0.0093353095389548,0.611109070857301
"22",4,1.20202473274977,0.00085371173410394,37.5231070651715,81.6823688845447,2.71242425002594,3.08884189591705,214.99325793411,0.207229335781145,0.0858384215628158,0.035427546465954,0.393852843489859,0.378363842294035,408.68840916274,358.955215091309,6.97326538852496,3.71286435444598,258.427213411251,84.6922275722475,30.812149075179,0.247045683571397,1.46232218349069,97.7795134196213,1.00000000006807,0.878310240926862,0.0170625474876701,0.00908482910563837,0.632333111570911
"23",4,1.08795742302188,0.00060979409578853,34.4822322705095,77.0083123651132,2.45893099219225,2.98731248715475,223.063211935923,0.263454403426936,0.0898807613876845,0.0381187863479632,0.432961393253042,0.389211105035188,369.905523875338,328.456579855199,5.92528102079789,3.25006879528597,242.68327722879,97.4532391169057,29.52192748018,0.225864521283436,1.40715431377525,94.4550265037781,1.00000000012949,0.887947215431212,0.0160183631741656,0.00878621319751397,0.656068270399772
"24",4,0.964557966237367,0.00043556721127752,31.3289283569809,71.8214212150942,2.19600422786936,2.87019594860305,231.783450254225,0.342169498131045,0.0949013352899044,0.0416110879092281,0.483064486859209,0.402924121216665,327.949708516508,294.486940057154,4.8866437386485,2.76847036688729,223.568573384695,112.214387175316,27.9472038368619,0.203338562189982,1.33734971716533,90.0811709626918,0.999999999987202,0.897963719454141,0.0149005887539613,0.00844175279000897,0.681716030159486
